adjuster_id,employee_id,first_name,last_name,email,phone,license_number,license_state,specializations,hire_date,status,home_office_id,supervisor_email,max_active_claims
ADJ84673374,EMP47452033,Adj858,Smith,adjuster858@corp.com,555-2031,LIC86900070,IL,Property,2014-11-04,Active,OFF19622254,supervisor@corp.com,52
ADJ56909833,EMP24408733,Adj859,Smith,adjuster859@corp.com,555-8680,LIC00471442,MA,Auto,2004-10-19,Inactive,OFF43001367,supervisor@corp.com,50
ADJ86126359,EMP18355104,Adj860,Smith,adjuster860@corp.com,555-3593,LIC79646199,FL,Property,2007-04-26,Inactive,OFF05325605,supervisor@corp.com,41
ADJ01966460,EMP96993610,Adj861,Smith,adjuster861@corp.com,555-5317,LIC32429155,CA,Auto,2003-01-14,Inactive,OFF01941189,supervisor@corp.com,22
ADJ85840545,EMP25231399,Adj862,Smith,adjuster862@corp.com,555-6009,LIC43330998,FL,Fraud,2003-08-26,Active,OFF84879149,supervisor@corp.com,10
ADJ69059461,EMP08035207,Adj863,Smith,adjuster863@corp.com,555-9921,LIC42991068,CA,Auto,2020-09-04,Inactive,OFF99617431,supervisor@corp.com,41
ADJ75524837,EMP37060336,Adj864,Smith,adjuster864@corp.com,555-6821,LIC49583979,MA,Fraud,2003-04-07,Active,OFF65339229,supervisor@corp.com,41
ADJ01558654,EMP97715018,Adj865,Smith,adjuster865@corp.com,555-6348,LIC08045599,TX,Auto,2003-10-28,Active,OFF83732696,supervisor@corp.com,87
ADJ44007819,EMP37526100,Adj866,Smith,adjuster866@corp.com,555-2957,LIC79289914,CA,Auto,2008-05-28,Inactive,OFF06465758,supervisor@corp.com,47
ADJ18132379,EMP83191203,Adj867,Smith,adjuster867@corp.com,555-8798,LIC63059319,NY,Property,2018-05-25,Active,OFF62941075,supervisor@corp.com,49
ADJ87115728,EMP05043062,Adj868,Smith,adjuster868@corp.com,555-1293,LIC64674484,IL,Property,2006-12-31,Active,OFF56761753,supervisor@corp.com,84
ADJ22383429,EMP81448155,Adj869,Smith,adjuster869@corp.com,555-5919,LIC19894943,TX,Auto,2000-12-29,Active,OFF72548536,supervisor@corp.com,51
ADJ22401632,EMP39906550,Adj870,Smith,adjuster870@corp.com,555-3992,LIC18676126,NY,Fraud,2000-11-12,Inactive,OFF79046564,supervisor@corp.com,23
ADJ57982538,EMP40611100,Adj871,Smith,adjuster871@corp.com,555-3446,LIC40407422,WA,Property,2022-04-17,Inactive,OFF21398115,supervisor@corp.com,76
ADJ16567041,EMP94166444,Adj872,Smith,adjuster872@corp.com,555-9945,LIC14866343,FL,Fraud,2004-09-03,Inactive,OFF31523400,supervisor@corp.com,58
ADJ87545233,EMP51872556,Adj873,Smith,adjuster873@corp.com,555-6103,LIC05916520,MA,Fraud,2009-05-16,Inactive,OFF82730583,supervisor@corp.com,21
ADJ93334977,EMP27073408,Adj874,Smith,adjuster874@corp.com,555-2208,LIC71429933,MA,Fraud,2000-02-22,Inactive,OFF22628443,supervisor@corp.com,59
ADJ97118458,EMP16458611,Adj875,Smith,adjuster875@corp.com,555-1800,LIC34009679,TX,Property,2016-06-09,Active,OFF62142406,supervisor@corp.com,48
ADJ02634741,EMP92632495,Adj876,Smith,adjuster876@corp.com,555-1980,LIC54252198,CA,Fraud,2012-07-18,Active,OFF89942808,supervisor@corp.com,58
ADJ21929442,EMP02550245,Adj877,Smith,adjuster877@corp.com,555-7507,LIC03387411,CA,Fraud,2008-06-09,Active,OFF79739677,supervisor@corp.com,52
ADJ28070396,EMP01962231,Adj878,Smith,adjuster878@corp.com,555-6281,LIC92966093,WA,Property,2020-11-06,Active,OFF28428244,supervisor@corp.com,31
ADJ34799833,EMP46891913,Adj879,Smith,adjuster879@corp.com,555-6928,LIC74373897,CA,Property,2000-11-18,Inactive,OFF11807144,supervisor@corp.com,56
ADJ35655587,EMP50567910,Adj880,Smith,adjuster880@corp.com,555-3097,LIC34879879,MA,Property,2015-10-13,Active,OFF38082013,supervisor@corp.com,25
ADJ22384243,EMP42887806,Adj881,Smith,adjuster881@corp.com,555-6293,LIC02818560,TX,Auto,2002-10-10,Active,OFF27619416,supervisor@corp.com,10
ADJ15111209,EMP27607141,Adj882,Smith,adjuster882@corp.com,555-6758,LIC62685004,CA,Fraud,2025-03-31,Active,OFF88811812,supervisor@corp.com,23
ADJ98470884,EMP02259537,Adj883,Smith,adjuster883@corp.com,555-4542,LIC24393413,TX,Fraud,2007-11-30,Active,OFF20824528,supervisor@corp.com,11
ADJ53163485,EMP29357012,Adj884,Smith,adjuster884@corp.com,555-7596,LIC28594518,CA,Auto,2015-04-23,Active,OFF46873803,supervisor@corp.com,49
ADJ84917298,EMP95965548,Adj885,Smith,adjuster885@corp.com,555-5639,LIC29816190,IL,Auto,2004-02-10,Inactive,OFF14444870,supervisor@corp.com,70
ADJ84420856,EMP70167244,Adj886,Smith,adjuster886@corp.com,555-6996,LIC86780894,CA,Property,2000-06-02,Active,OFF84458988,supervisor@corp.com,17
ADJ69309903,EMP21458995,Adj887,Smith,adjuster887@corp.com,555-6457,LIC63079639,IL,Fraud,2020-12-25,Active,OFF64941845,supervisor@corp.com,75
ADJ83570590,EMP68722560,Adj888,Smith,adjuster888@corp.com,555-5328,LIC96955439,TX,Fraud,2016-05-25,Active,OFF55426946,supervisor@corp.com,45
ADJ51631801,EMP13317832,Adj889,Smith,adjuster889@corp.com,555-8518,LIC98645390,MA,Auto,2004-05-13,Inactive,OFF97410058,supervisor@corp.com,49
ADJ00917271,EMP10832569,Adj890,Smith,adjuster890@corp.com,555-6762,LIC72439009,NY,Fraud,2014-11-30,Inactive,OFF01310429,supervisor@corp.com,82
ADJ14165551,EMP51181233,Adj891,Smith,adjuster891@corp.com,555-2030,LIC12876454,IL,Property,2020-04-24,Inactive,OFF02684637,supervisor@corp.com,29
ADJ79721913,EMP25067740,Adj892,Smith,adjuster892@corp.com,555-4668,LIC18523037,IL,Property,2023-08-03,Active,OFF63910520,supervisor@corp.com,48
ADJ18919034,EMP25766524,Adj893,Smith,adjuster893@corp.com,555-6428,LIC08176459,WA,Property,2002-06-30,Active,OFF14757697,supervisor@corp.com,77
ADJ63872172,EMP97161170,Adj894,Smith,adjuster894@corp.com,555-1543,LIC41318346,IL,Fraud,2018-02-16,Active,OFF21799997,supervisor@corp.com,57
ADJ42206610,EMP20896662,Adj895,Smith,adjuster895@corp.com,555-4947,LIC65967296,FL,Property,2006-11-10,Active,OFF75898235,supervisor@corp.com,38
ADJ34268774,EMP21673659,Adj896,Smith,adjuster896@corp.com,555-7343,LIC75465538,FL,Auto,2021-10-26,Active,OFF91069254,supervisor@corp.com,15
ADJ20505957,EMP60760949,Adj897,Smith,adjuster897@corp.com,555-4286,LIC23477149,FL,Fraud,2020-12-06,Active,OFF56870836,supervisor@corp.com,80
ADJ52937241,EMP69459719,Adj898,Smith,adjuster898@corp.com,555-9031,LIC97974923,FL,Property,2001-07-02,Inactive,OFF73815340,supervisor@corp.com,98
ADJ50573715,EMP50461157,Adj899,Smith,adjuster899@corp.com,555-7146,LIC02356143,FL,Property,2021-12-07,Active,OFF22600960,supervisor@corp.com,42
ADJ89297300,EMP57812335,Adj900,Smith,adjuster900@corp.com,555-2584,LIC80177495,FL,Auto,2008-01-25,Active,OFF35607497,supervisor@corp.com,83
ADJ80867619,EMP72493011,Adj901,Smith,adjuster901@corp.com,555-8347,LIC54273104,CA,Fraud,2010-04-22,Active,OFF60195739,supervisor@corp.com,18
ADJ52650894,EMP56089837,Adj902,Smith,adjuster902@corp.com,555-7097,LIC54140539,NY,Fraud,2010-05-31,Active,OFF81716094,supervisor@corp.com,40
ADJ11407421,EMP11587551,Adj903,Smith,adjuster903@corp.com,555-3704,LIC46770629,IL,Auto,2004-02-20,Inactive,OFF95416978,supervisor@corp.com,22
ADJ62386858,EMP80521794,Adj904,Smith,adjuster904@corp.com,555-3521,LIC77147393,NY,Auto,2003-08-24,Active,OFF84597207,supervisor@corp.com,13
ADJ56491753,EMP16159477,Adj905,Smith,adjuster905@corp.com,555-2054,LIC86553412,IL,Fraud,2012-02-18,Inactive,OFF16726139,supervisor@corp.com,18
ADJ78888774,EMP60907163,Adj906,Smith,adjuster906@corp.com,555-5323,LIC82885033,IL,Property,2013-11-11,Inactive,OFF80835657,supervisor@corp.com,87
ADJ55831090,EMP11148331,Adj907,Smith,adjuster907@corp.com,555-6439,LIC70402261,MA,Property,2018-12-07,Inactive,OFF13302707,supervisor@corp.com,38
ADJ92027848,EMP87169299,Adj908,Smith,adjuster908@corp.com,555-8295,LIC15151019,TX,Fraud,2011-03-21,Inactive,OFF96735805,supervisor@corp.com,96
ADJ88741151,EMP84411320,Adj909,Smith,adjuster909@corp.com,555-6003,LIC92497975,MA,Fraud,2001-08-14,Active,OFF46426802,supervisor@corp.com,84
ADJ18907514,EMP26641573,Adj910,Smith,adjuster910@corp.com,555-8138,LIC58417823,NY,Auto,2006-03-14,Active,OFF45436864,supervisor@corp.com,65
ADJ49701177,EMP76870130,Adj911,Smith,adjuster911@corp.com,555-2944,LIC21166587,MA,Auto,2020-03-04,Inactive,OFF19153945,supervisor@corp.com,51
ADJ53584480,EMP31037981,Adj912,Smith,adjuster912@corp.com,555-8397,LIC00339654,TX,Property,2015-02-01,Active,OFF42713626,supervisor@corp.com,95
ADJ23054295,EMP47425867,Adj913,Smith,adjuster913@corp.com,555-6806,LIC29114009,TX,Property,2022-09-21,Active,OFF24367553,supervisor@corp.com,54
ADJ85543997,EMP70974403,Adj914,Smith,adjuster914@corp.com,555-9449,LIC88264911,FL,Property,2000-07-18,Active,OFF04520447,supervisor@corp.com,58
ADJ83999881,EMP52064274,Adj915,Smith,adjuster915@corp.com,555-1567,LIC44617193,WA,Auto,2022-07-25,Inactive,OFF80100399,supervisor@corp.com,63
ADJ50542222,EMP13501660,Adj916,Smith,adjuster916@corp.com,555-4305,LIC66912442,CA,Fraud,2002-07-24,Active,OFF97629960,supervisor@corp.com,97
ADJ71044491,EMP72738560,Adj917,Smith,adjuster917@corp.com,555-2467,LIC49961678,IL,Property,2004-09-03,Active,OFF87064216,supervisor@corp.com,93
ADJ21573470,EMP34697337,Adj918,Smith,adjuster918@corp.com,555-5522,LIC15864966,IL,Property,2007-07-27,Active,OFF65019026,supervisor@corp.com,44
ADJ60984014,EMP96497605,Adj919,Smith,adjuster919@corp.com,555-2425,LIC14882806,TX,Property,2022-12-07,Inactive,OFF78470854,supervisor@corp.com,21
ADJ24929126,EMP23056624,Adj920,Smith,adjuster920@corp.com,555-8583,LIC77784621,CA,Property,2019-08-05,Active,OFF22512675,supervisor@corp.com,53
ADJ92940618,EMP37483695,Adj921,Smith,adjuster921@corp.com,555-9748,LIC36531981,MA,Auto,2013-10-31,Inactive,OFF86950523,supervisor@corp.com,45
ADJ86985052,EMP89614281,Adj922,Smith,adjuster922@corp.com,555-3715,LIC99600138,IL,Fraud,2021-04-05,Inactive,OFF99185595,supervisor@corp.com,96
ADJ76707874,EMP57783994,Adj923,Smith,adjuster923@corp.com,555-1340,LIC16878527,NY,Fraud,2003-07-03,Inactive,OFF84376162,supervisor@corp.com,24
ADJ80977292,EMP32421166,Adj924,Smith,adjuster924@corp.com,555-6280,LIC23931727,FL,Auto,2000-12-22,Inactive,OFF54658809,supervisor@corp.com,90
ADJ50224443,EMP95449959,Adj925,Smith,adjuster925@corp.com,555-2060,LIC94285420,TX,Fraud,2004-08-10,Inactive,OFF07845287,supervisor@corp.com,72
ADJ55592362,EMP36741329,Adj926,Smith,adjuster926@corp.com,555-3360,LIC64291530,FL,Property,2024-03-21,Active,OFF47207210,supervisor@corp.com,95
ADJ43586954,EMP18654820,Adj927,Smith,adjuster927@corp.com,555-2132,LIC60329590,TX,Property,2007-06-17,Inactive,OFF25481603,supervisor@corp.com,88
ADJ48882898,EMP77706880,Adj928,Smith,adjuster928@corp.com,555-1014,LIC19473157,FL,Fraud,2018-03-14,Active,OFF18051713,supervisor@corp.com,12
ADJ38713441,EMP97180791,Adj929,Smith,adjuster929@corp.com,555-3109,LIC95655083,NY,Auto,2016-12-14,Active,OFF05137444,supervisor@corp.com,65
ADJ80943899,EMP13106885,Adj930,Smith,adjuster930@corp.com,555-2818,LIC00594867,NY,Property,2023-03-26,Inactive,OFF14603170,supervisor@corp.com,30
ADJ96670081,EMP64208048,Adj931,Smith,adjuster931@corp.com,555-1845,LIC37674577,WA,Auto,2010-09-08,Active,OFF63127498,supervisor@corp.com,65
ADJ38928103,EMP28566454,Adj932,Smith,adjuster932@corp.com,555-9167,LIC57803795,MA,Property,2015-03-27,Active,OFF93298818,supervisor@corp.com,37
ADJ43974083,EMP27094622,Adj933,Smith,adjuster933@corp.com,555-5298,LIC55699795,WA,Property,2024-01-25,Inactive,OFF68878400,supervisor@corp.com,22
ADJ68132187,EMP87329249,Adj934,Smith,adjuster934@corp.com,555-9621,LIC20030897,IL,Fraud,2009-01-21,Active,OFF23402344,supervisor@corp.com,41
ADJ40213964,EMP60841345,Adj935,Smith,adjuster935@corp.com,555-8250,LIC34488510,CA,Property,2007-11-19,Active,OFF33656803,supervisor@corp.com,35
ADJ70930936,EMP55331259,Adj936,Smith,adjuster936@corp.com,555-7472,LIC67668297,FL,Property,2010-11-09,Inactive,OFF77186350,supervisor@corp.com,100
ADJ86764299,EMP24466059,Adj937,Smith,adjuster937@corp.com,555-3943,LIC26884942,CA,Property,2012-07-03,Inactive,OFF63920457,supervisor@corp.com,100
ADJ75275560,EMP30807276,Adj938,Smith,adjuster938@corp.com,555-2209,LIC69125362,TX,Fraud,2006-09-01,Inactive,OFF77705583,supervisor@corp.com,44
ADJ51182526,EMP15745407,Adj939,Smith,adjuster939@corp.com,555-4886,LIC49477726,FL,Fraud,2019-12-08,Active,OFF71829455,supervisor@corp.com,11
ADJ86484775,EMP34791334,Adj940,Smith,adjuster940@corp.com,555-7951,LIC79646354,WA,Auto,2000-11-02,Active,OFF79063721,supervisor@corp.com,23
ADJ53561446,EMP68277492,Adj941,Smith,adjuster941@corp.com,555-9694,LIC34009288,MA,Auto,2004-08-23,Active,OFF97201943,supervisor@corp.com,62
ADJ33775537,EMP81018719,Adj942,Smith,adjuster942@corp.com,555-6750,LIC57072298,WA,Property,2005-04-07,Active,OFF74835307,supervisor@corp.com,89
ADJ82716901,EMP51710475,Adj943,Smith,adjuster943@corp.com,555-6106,LIC00171210,WA,Property,2000-03-16,Active,OFF92367654,supervisor@corp.com,28
ADJ57111437,EMP28790969,Adj944,Smith,adjuster944@corp.com,555-9703,LIC36761124,MA,Fraud,2014-02-24,Inactive,OFF33821834,supervisor@corp.com,91
ADJ61822720,EMP19563318,Adj945,Smith,adjuster945@corp.com,555-3871,LIC87765525,IL,Property,2010-08-14,Active,OFF70834988,supervisor@corp.com,76
ADJ54908817,EMP19919334,Adj946,Smith,adjuster946@corp.com,555-8507,LIC08746820,TX,Auto,2005-07-18,Inactive,OFF71323879,supervisor@corp.com,22
ADJ33936184,EMP79318334,Adj947,Smith,adjuster947@corp.com,555-8944,LIC66460920,NY,Property,2021-08-21,Inactive,OFF64310629,supervisor@corp.com,35
ADJ18689871,EMP29468220,Adj948,Smith,adjuster948@corp.com,555-8919,LIC22730388,WA,Auto,2006-10-01,Inactive,OFF59720022,supervisor@corp.com,70
ADJ35092617,EMP25648866,Adj949,Smith,adjuster949@corp.com,555-1798,LIC08773967,IL,Fraud,2003-04-13,Active,OFF18051713,supervisor@corp.com,56
ADJ00116281,EMP94897875,Adj950,Smith,adjuster950@corp.com,555-5246,LIC77488210,NY,Fraud,2017-02-24,Active,OFF63491589,supervisor@corp.com,95
ADJ35612720,EMP99752685,Adj951,Smith,adjuster951@corp.com,555-4016,LIC21288399,WA,Property,2005-09-02,Active,OFF09271104,supervisor@corp.com,54
ADJ25867233,EMP17361903,Adj952,Smith,adjuster952@corp.com,555-7393,LIC61662722,NY,Fraud,2014-06-01,Inactive,OFF33015120,supervisor@corp.com,53
ADJ57345208,EMP82198766,Adj953,Smith,adjuster953@corp.com,555-4431,LIC22630741,IL,Property,2002-05-19,Active,OFF70551147,supervisor@corp.com,44
ADJ58085116,EMP02138914,Adj954,Smith,adjuster954@corp.com,555-9617,LIC57137523,IL,Auto,2008-08-21,Inactive,OFF25918615,supervisor@corp.com,24
ADJ65538597,EMP47215137,Adj955,Smith,adjuster955@corp.com,555-9088,LIC57682338,NY,Auto,2002-02-01,Active,OFF12833023,supervisor@corp.com,95
ADJ50785240,EMP99144096,Adj956,Smith,adjuster956@corp.com,555-6612,LIC64959862,MA,Fraud,2017-12-30,Active,OFF67685185,supervisor@corp.com,69
ADJ33611877,EMP21587031,Adj957,Smith,adjuster957@corp.com,555-9183,LIC29470952,CA,Fraud,2014-02-24,Active,OFF07366192,supervisor@corp.com,58
ADJ22961944,EMP12831937,Adj958,Smith,adjuster958@corp.com,555-3256,LIC98826040,IL,Fraud,2010-03-15,Inactive,OFF94513825,supervisor@corp.com,75
ADJ39340064,EMP76944200,Adj959,Smith,adjuster959@corp.com,555-9784,LIC97119994,WA,Fraud,2009-06-01,Inactive,OFF62763395,supervisor@corp.com,95
ADJ54712659,EMP62945611,Adj960,Smith,adjuster960@corp.com,555-7711,LIC42966018,CA,Fraud,2018-02-06,Active,OFF32100377,supervisor@corp.com,74
ADJ04442177,EMP93489638,Adj961,Smith,adjuster961@corp.com,555-9398,LIC14552978,CA,Fraud,2025-11-28,Active,OFF13883996,supervisor@corp.com,75
ADJ18139135,EMP38768911,Adj962,Smith,adjuster962@corp.com,555-8799,LIC43750037,MA,Fraud,2023-06-30,Active,OFF16693103,supervisor@corp.com,77
ADJ97433147,EMP63467452,Adj963,Smith,adjuster963@corp.com,555-6084,LIC00782643,WA,Fraud,2025-02-23,Active,OFF87047416,supervisor@corp.com,96
ADJ63112700,EMP74965603,Adj964,Smith,adjuster964@corp.com,555-1405,LIC65087933,MA,Fraud,2004-01-16,Active,OFF11618964,supervisor@corp.com,32
ADJ44957277,EMP84717671,Adj965,Smith,adjuster965@corp.com,555-1668,LIC64358888,NY,Property,2017-04-02,Active,OFF37061737,supervisor@corp.com,44
ADJ64100291,EMP06660714,Adj966,Smith,adjuster966@corp.com,555-4420,LIC02269661,TX,Auto,2023-10-05,Active,OFF14075149,supervisor@corp.com,90
ADJ60021122,EMP91553665,Adj967,Smith,adjuster967@corp.com,555-6496,LIC58941025,MA,Fraud,2021-11-24,Inactive,OFF85075201,supervisor@corp.com,88
ADJ31022894,EMP75904408,Adj968,Smith,adjuster968@corp.com,555-3838,LIC85906064,IL,Property,2023-03-20,Inactive,OFF71716944,supervisor@corp.com,10
ADJ83266263,EMP94764198,Adj969,Smith,adjuster969@corp.com,555-2528,LIC88685935,TX,Property,2021-10-27,Inactive,OFF33096046,supervisor@corp.com,18
ADJ76765143,EMP80219241,Adj970,Smith,adjuster970@corp.com,555-7555,LIC83519259,CA,Auto,2017-03-20,Inactive,OFF65520699,supervisor@corp.com,92
ADJ52068576,EMP71862939,Adj971,Smith,adjuster971@corp.com,555-9736,LIC09164150,TX,Property,2022-11-30,Active,OFF70941961,supervisor@corp.com,75
ADJ12014449,EMP74509481,Adj972,Smith,adjuster972@corp.com,555-6817,LIC70466555,FL,Auto,2024-07-11,Inactive,OFF81392869,supervisor@corp.com,76
ADJ98900579,EMP22553461,Adj973,Smith,adjuster973@corp.com,555-1114,LIC85225142,MA,Fraud,2021-02-26,Inactive,OFF89378397,supervisor@corp.com,36
ADJ57299724,EMP29055866,Adj974,Smith,adjuster974@corp.com,555-2718,LIC67396174,FL,Fraud,2018-04-04,Active,OFF35958397,supervisor@corp.com,26
ADJ54584288,EMP81520254,Adj975,Smith,adjuster975@corp.com,555-8853,LIC20856630,TX,Fraud,2014-06-11,Inactive,OFF62706818,supervisor@corp.com,37
ADJ70423455,EMP13007395,Adj976,Smith,adjuster976@corp.com,555-7794,LIC46599145,MA,Property,2008-06-28,Active,OFF77822905,supervisor@corp.com,81
ADJ19873302,EMP04382510,Adj977,Smith,adjuster977@corp.com,555-4797,LIC12082532,CA,Property,2016-03-31,Inactive,OFF71533005,supervisor@corp.com,25
ADJ38696354,EMP55676547,Adj978,Smith,adjuster978@corp.com,555-3338,LIC92477854,CA,Auto,2002-02-27,Inactive,OFF59903743,supervisor@corp.com,25
ADJ95075689,EMP55368740,Adj979,Smith,adjuster979@corp.com,555-4933,LIC21670699,TX,Property,2025-04-23,Inactive,OFF73488502,supervisor@corp.com,47
ADJ29787133,EMP69511365,Adj980,Smith,adjuster980@corp.com,555-4436,LIC16550825,IL,Fraud,2009-07-05,Active,OFF66540505,supervisor@corp.com,52
ADJ12111355,EMP11114098,Adj981,Smith,adjuster981@corp.com,555-7078,LIC58812471,IL,Auto,2015-04-03,Active,OFF23637202,supervisor@corp.com,69
ADJ85696195,EMP23457351,Adj982,Smith,adjuster982@corp.com,555-9811,LIC45630206,NY,Property,2004-06-07,Inactive,OFF72104391,supervisor@corp.com,58
ADJ45386878,EMP32112019,Adj983,Smith,adjuster983@corp.com,555-5166,LIC12770070,WA,Fraud,2002-11-11,Active,OFF13815535,supervisor@corp.com,48
ADJ29653954,EMP53656766,Adj984,Smith,adjuster984@corp.com,555-9310,LIC67133367,TX,Auto,2015-05-12,Active,OFF41581347,supervisor@corp.com,87
ADJ10545864,EMP85722026,Adj985,Smith,adjuster985@corp.com,555-7752,LIC80739902,IL,Property,2007-05-02,Active,OFF09564992,supervisor@corp.com,35
ADJ61468632,EMP73342412,Adj986,Smith,adjuster986@corp.com,555-8879,LIC43788150,NY,Auto,2016-07-02,Active,OFF50932967,supervisor@corp.com,81
ADJ48244342,EMP17236298,Adj987,Smith,adjuster987@corp.com,555-9422,LIC29058080,TX,Auto,2000-03-09,Active,OFF81392869,supervisor@corp.com,75
ADJ52375458,EMP27273778,Adj988,Smith,adjuster988@corp.com,555-9432,LIC85261060,IL,Property,2017-06-28,Inactive,OFF67241331,supervisor@corp.com,11
ADJ67891346,EMP00534285,Adj989,Smith,adjuster989@corp.com,555-8563,LIC64708950,IL,Property,2000-10-10,Inactive,OFF48118350,supervisor@corp.com,83
ADJ60446574,EMP06047522,Adj990,Smith,adjuster990@corp.com,555-8302,LIC01845560,FL,Property,2006-10-11,Active,OFF12991990,supervisor@corp.com,14
ADJ03580007,EMP83410418,Adj991,Smith,adjuster991@corp.com,555-7327,LIC87811663,NY,Fraud,2018-12-31,Active,OFF84148042,supervisor@corp.com,66
ADJ45912170,EMP36775229,Adj992,Smith,adjuster992@corp.com,555-3501,LIC71770132,FL,Auto,2016-11-01,Inactive,OFF80714912,supervisor@corp.com,37
ADJ00292106,EMP33672485,Adj993,Smith,adjuster993@corp.com,555-7647,LIC00050671,CA,Property,2021-03-10,Inactive,OFF97735963,supervisor@corp.com,69
ADJ84545665,EMP34473993,Adj994,Smith,adjuster994@corp.com,555-2049,LIC19368939,WA,Property,2007-05-11,Active,OFF26106448,supervisor@corp.com,35
ADJ88923448,EMP47048156,Adj995,Smith,adjuster995@corp.com,555-9111,LIC72515510,FL,Fraud,2014-03-03,Active,OFF36960433,supervisor@corp.com,55
ADJ09890855,EMP91923600,Adj996,Smith,adjuster996@corp.com,555-3009,LIC67341029,WA,Auto,2014-12-01,Active,OFF66775581,supervisor@corp.com,73
ADJ64687976,EMP30595531,Adj997,Smith,adjuster997@corp.com,555-2738,LIC70493927,WA,Fraud,2012-05-21,Inactive,OFF88335950,supervisor@corp.com,99
ADJ34463099,EMP78436371,Adj998,Smith,adjuster998@corp.com,555-5993,LIC46916645,WA,Auto,2010-07-06,Inactive,OFF63337710,supervisor@corp.com,63
ADJ87507150,EMP60900394,Adj999,Smith,adjuster999@corp.com,555-5122,LIC39786394,MA,Property,2018-02-11,Active,OFF27894940,supervisor@corp.com,30
ADJ42294022,EMP38169948,Adj1000,Smith,adjuster1000@corp.com,555-8342,LIC00462803,TX,Property,2003-05-29,Active,OFF51153179,supervisor@corp.com,97
ADJ13232120,EMP85853856,Adj1001,Smith,adjuster1001@corp.com,555-8694,LIC51121605,NY,Auto,2014-08-28,Inactive,OFF32575052,supervisor@corp.com,29
ADJ96377981,EMP26075212,Adj1002,Smith,adjuster1002@corp.com,555-2387,LIC98470860,WA,Property,2002-10-28,Active,OFF46774868,supervisor@corp.com,33
ADJ06475611,EMP10174398,Adj1003,Smith,adjuster1003@corp.com,555-3010,LIC38834330,WA,Fraud,2009-12-16,Active,OFF64332218,supervisor@corp.com,19
ADJ02142314,EMP69436716,Adj1004,Smith,adjuster1004@corp.com,555-3447,LIC22065737,MA,Fraud,2012-06-17,Inactive,OFF58428167,supervisor@corp.com,65
ADJ17975096,EMP35968174,Adj1005,Smith,adjuster1005@corp.com,555-4349,LIC86719224,MA,Fraud,2020-12-15,Inactive,OFF33346736,supervisor@corp.com,93
ADJ20216825,EMP79420963,Adj1006,Smith,adjuster1006@corp.com,555-3593,LIC92948317,IL,Property,2004-06-10,Inactive,OFF60570029,supervisor@corp.com,91
ADJ42344277,EMP44694322,Adj1007,Smith,adjuster1007@corp.com,555-6498,LIC43057506,TX,Fraud,2007-11-28,Active,OFF50403235,supervisor@corp.com,100
ADJ37412044,EMP43893434,Adj1008,Smith,adjuster1008@corp.com,555-1199,LIC70250631,IL,Fraud,2000-04-10,Active,OFF51378692,supervisor@corp.com,53
