policyholder_id,policyholder_number,full_name,policyholder_type,email,phone,address,city,state,zip_code,date_of_birth,risk_score
PH70477891,PN88298866,Customer 1745,Individual,user1745@example.com,555-8602,694 Oak St,Boston,WA,77617,2020-06-25,319
PH71575791,PN55672719,Customer 1746,Individual,user1746@example.com,555-1753,963 Oak St,San Jose,CA,78321,1984-05-10,420
PH18317933,PN83031922,Customer 1747,Business,user1747@example.com,555-9260,700 Oak St,Chicago,NY,78970,1963-06-16,647
PH49271219,PN14797413,Customer 1748,Individual,user1748@example.com,555-9310,942 Oak St,San Jose,TX,77547,2010-02-18,578
PH15850756,PN95723944,Customer 1749,Individual,user1749@example.com,555-2606,151 Oak St,Dallas,MA,78171,2007-06-13,874
PH41370207,PN41905003,Customer 1750,Individual,user1750@example.com,555-6803,772 Oak St,Dallas,TX,78121,1971-03-25,599
PH46514971,PN64384706,Customer 1751,Individual,user1751@example.com,555-6250,431 Oak St,San Jose,IL,78870,2012-05-13,648
PH69919659,PN55303396,Customer 1752,Individual,user1752@example.com,555-1034,241 Oak St,Dallas,MA,78949,1996-04-27,561
PH82736661,PN10819512,Customer 1753,Business,user1753@example.com,555-1743,633 Oak St,Chicago,CA,79543,1983-03-12,837
PH90307614,PN54385893,Customer 1754,Business,user1754@example.com,555-9716,916 Oak St,Dallas,WA,75656,2021-10-19,385
PH29478299,PN72402181,Customer 1755,Individual,user1755@example.com,555-5452,647 Oak St,Chicago,MA,75337,1991-05-15,815
PH86871184,PN20331544,Customer 1756,Business,user1756@example.com,555-9399,559 Oak St,Boston,WA,79510,1975-01-09,406
PH52616685,PN22049608,Customer 1757,Individual,user1757@example.com,555-5201,362 Oak St,Boston,NY,75552,1976-12-13,488
PH06675141,PN22767033,Customer 1758,Individual,user1758@example.com,555-7254,429 Oak St,Seattle,FL,79679,2003-08-22,426
PH25082451,PN96507406,Customer 1759,Business,user1759@example.com,555-5612,798 Oak St,Dallas,CA,79840,1985-03-05,703
PH53459408,PN65839804,Customer 1760,Individual,user1760@example.com,555-8285,930 Oak St,Boston,NY,78646,1973-07-28,851
PH08288596,PN89108102,Customer 1761,Business,user1761@example.com,555-2507,280 Oak St,Dallas,NY,79494,1969-12-10,600
PH65759534,PN38762591,Customer 1762,Business,user1762@example.com,555-3962,266 Oak St,Boston,FL,78402,2012-05-20,878
PH93172626,PN60168062,Customer 1763,Individual,user1763@example.com,555-4897,540 Oak St,Chicago,TX,77687,1999-07-08,606
PH68309549,PN20795586,Customer 1764,Individual,user1764@example.com,555-8560,649 Oak St,Austin,FL,75483,1952-06-17,326
PH44353744,PN95516875,Customer 1765,Business,user1765@example.com,555-2396,905 Oak St,San Jose,NY,77787,1990-04-20,586
PH59702458,PN99550902,Customer 1766,Individual,user1766@example.com,555-8341,507 Oak St,Dallas,IL,75172,1962-11-19,445
PH02754072,PN84553299,Customer 1767,Individual,user1767@example.com,555-4174,642 Oak St,Boston,WA,79558,1991-04-17,415
PH73742100,PN22836388,Customer 1768,Business,user1768@example.com,555-4599,853 Oak St,Miami,IL,76806,1963-07-30,885
PH27844430,PN24661425,Customer 1769,Individual,user1769@example.com,555-6906,712 Oak St,Dallas,WA,75243,2013-01-01,343
PH03958738,PN94274157,Customer 1770,Individual,user1770@example.com,555-8892,293 Oak St,Austin,CA,79895,1994-01-31,550
PH13111489,PN79708079,Customer 1771,Business,user1771@example.com,555-2637,324 Oak St,Dallas,NY,78043,1998-11-09,630
PH71289492,PN51177170,Customer 1772,Business,user1772@example.com,555-2148,123 Oak St,Chicago,WA,77059,2017-12-13,633
PH26689860,PN15937232,Customer 1773,Business,user1773@example.com,555-6593,578 Oak St,Chicago,MA,75711,1952-10-16,786
PH64548704,PN14320934,Customer 1774,Individual,user1774@example.com,555-9622,712 Oak St,Miami,NY,77788,2015-11-22,665
PH92592243,PN97708316,Customer 1775,Business,user1775@example.com,555-7526,460 Oak St,Austin,CA,79563,1967-03-07,572
PH85212031,PN94854776,Customer 1776,Individual,user1776@example.com,555-6572,545 Oak St,Miami,IL,76458,1961-06-22,806
PH41750676,PN46577756,Customer 1777,Individual,user1777@example.com,555-1755,178 Oak St,Chicago,TX,79946,1975-10-08,567
PH29732931,PN45713662,Customer 1778,Business,user1778@example.com,555-3771,511 Oak St,Miami,FL,75709,1984-11-11,701
PH20217055,PN36410931,Customer 1779,Business,user1779@example.com,555-6292,389 Oak St,Chicago,CA,75129,1952-03-23,486
PH05372773,PN63843917,Customer 1780,Business,user1780@example.com,555-7004,779 Oak St,Chicago,TX,79190,1973-05-21,413
PH07978626,PN28388940,Customer 1781,Individual,user1781@example.com,555-2057,443 Oak St,Chicago,FL,78423,1963-04-02,819
PH02704149,PN12419894,Customer 1782,Business,user1782@example.com,555-7765,861 Oak St,Austin,WA,75119,2017-05-02,346
PH93929874,PN92521405,Customer 1783,Individual,user1783@example.com,555-7116,673 Oak St,Chicago,FL,78832,1972-06-06,401
PH14837812,PN73532009,Customer 1784,Individual,user1784@example.com,555-2802,887 Oak St,Chicago,NY,78966,2025-06-04,490
PH48389593,PN70534132,Customer 1785,Individual,user1785@example.com,555-5570,504 Oak St,Miami,MA,77375,2000-07-12,869
PH51440298,PN64341655,Customer 1786,Business,user1786@example.com,555-6402,613 Oak St,Seattle,FL,77282,1989-10-19,526
PH55454376,PN93046786,Customer 1787,Business,user1787@example.com,555-2274,222 Oak St,Dallas,MA,79162,1964-12-07,628
PH74874370,PN89588196,Customer 1788,Individual,user1788@example.com,555-2141,302 Oak St,Austin,TX,77966,1953-10-22,762
PH71340736,PN01574062,Customer 1789,Individual,user1789@example.com,555-3070,561 Oak St,Seattle,IL,79054,1960-03-25,312
PH83179670,PN77758919,Customer 1790,Individual,user1790@example.com,555-5478,344 Oak St,Chicago,CA,76452,1994-01-26,554
PH38212221,PN09163330,Customer 1791,Business,user1791@example.com,555-5122,390 Oak St,Miami,NY,75437,1973-07-29,659
PH68703939,PN76829799,Customer 1792,Individual,user1792@example.com,555-4232,636 Oak St,Boston,TX,78977,2000-08-07,735
PH66530760,PN38255346,Customer 1793,Business,user1793@example.com,555-5346,609 Oak St,Chicago,FL,78637,2011-09-26,640
PH99059243,PN54547842,Customer 1794,Business,user1794@example.com,555-7073,479 Oak St,San Jose,WA,79819,1996-03-31,584
PH01072491,PN64635877,Customer 1795,Individual,user1795@example.com,555-5450,518 Oak St,Seattle,WA,79790,1979-11-08,333
PH13847513,PN17893846,Customer 1796,Individual,user1796@example.com,555-2716,191 Oak St,Dallas,FL,79649,1954-03-16,636
PH34520147,PN77526976,Customer 1797,Business,user1797@example.com,555-1499,388 Oak St,Austin,IL,78960,2012-06-17,791
PH01514190,PN01107226,Customer 1798,Business,user1798@example.com,555-1414,861 Oak St,Austin,WA,79793,2014-11-10,415
PH50601283,PN81628333,Customer 1799,Business,user1799@example.com,555-1575,725 Oak St,Miami,IL,78814,1967-03-29,300
PH21653090,PN24116204,Customer 1800,Business,user1800@example.com,555-1980,698 Oak St,Dallas,IL,77802,1950-07-30,819
PH15424864,PN01498499,Customer 1801,Business,user1801@example.com,555-9913,857 Oak St,San Jose,FL,78172,1955-10-20,604
PH00256458,PN54233591,Customer 1802,Business,user1802@example.com,555-3402,953 Oak St,Miami,TX,78121,2006-12-04,427
PH24181435,PN73524618,Customer 1803,Individual,user1803@example.com,555-6883,637 Oak St,Boston,FL,76248,1979-06-02,541
PH20280659,PN34156120,Customer 1804,Individual,user1804@example.com,555-8356,284 Oak St,Dallas,WA,77520,1977-04-28,485
PH84622496,PN78708664,Customer 1805,Individual,user1805@example.com,555-3031,401 Oak St,Boston,FL,78342,1957-11-01,557
PH11262834,PN82070694,Customer 1806,Business,user1806@example.com,555-1547,476 Oak St,Chicago,NY,77651,1964-12-02,569
PH45477059,PN34252616,Customer 1807,Business,user1807@example.com,555-7053,183 Oak St,Austin,FL,79157,2016-05-21,784
PH73077476,PN91481029,Customer 1808,Business,user1808@example.com,555-2635,123 Oak St,Miami,CA,78572,2020-06-05,856
PH95858546,PN36699013,Customer 1809,Individual,user1809@example.com,555-7361,170 Oak St,Dallas,CA,79695,1982-06-01,858
PH33971461,PN97014634,Customer 1810,Business,user1810@example.com,555-5530,228 Oak St,Seattle,CA,75596,1967-01-24,727
PH85315779,PN09941607,Customer 1811,Business,user1811@example.com,555-9960,161 Oak St,Miami,FL,79615,1986-03-30,861
PH25060186,PN47864746,Customer 1812,Business,user1812@example.com,555-6846,776 Oak St,Dallas,FL,78957,1987-12-26,318
PH04273608,PN83577243,Customer 1813,Business,user1813@example.com,555-3287,812 Oak St,San Jose,NY,77558,2019-05-31,802
PH37282265,PN52962555,Customer 1814,Business,user1814@example.com,555-7184,105 Oak St,Austin,IL,78390,1972-05-27,545
PH68875069,PN06093875,Customer 1815,Individual,user1815@example.com,555-3615,261 Oak St,Dallas,TX,75546,2024-06-15,658
PH77178019,PN67380930,Customer 1816,Individual,user1816@example.com,555-7200,866 Oak St,Austin,NY,79927,1993-06-05,668
PH70703041,PN14220049,Customer 1817,Business,user1817@example.com,555-5036,586 Oak St,Boston,CA,75638,1953-06-08,687
PH22496351,PN76578474,Customer 1818,Business,user1818@example.com,555-7360,901 Oak St,Boston,FL,75179,1988-02-19,308
PH00780161,PN70069485,Customer 1819,Business,user1819@example.com,555-8289,607 Oak St,Chicago,MA,77982,1994-07-02,581
PH12602873,PN45933322,Customer 1820,Individual,user1820@example.com,555-6929,450 Oak St,Dallas,TX,76758,1953-06-05,335
PH87735804,PN88872741,Customer 1821,Business,user1821@example.com,555-8145,290 Oak St,Seattle,TX,77696,1980-09-24,367
PH55281535,PN74596780,Customer 1822,Individual,user1822@example.com,555-5203,449 Oak St,Austin,IL,79852,1993-12-12,680
PH04453942,PN85440513,Customer 1823,Business,user1823@example.com,555-3028,837 Oak St,Chicago,TX,75564,1975-09-24,536
PH97264690,PN77421790,Customer 1824,Individual,user1824@example.com,555-3878,101 Oak St,Austin,NY,78696,1951-02-07,784
PH14986735,PN99971912,Customer 1825,Individual,user1825@example.com,555-9400,486 Oak St,Chicago,MA,76857,1962-10-08,521
PH04962529,PN04921293,Customer 1826,Individual,user1826@example.com,555-5278,716 Oak St,Austin,NY,79037,1951-01-16,784
PH27359126,PN95183350,Customer 1827,Individual,user1827@example.com,555-9352,160 Oak St,Miami,NY,75957,1983-07-07,584
PH12714229,PN34766076,Customer 1828,Business,user1828@example.com,555-4557,567 Oak St,Boston,MA,78318,1951-08-05,406
PH48391490,PN49690908,Customer 1829,Individual,user1829@example.com,555-9635,274 Oak St,Seattle,TX,76600,2004-04-10,715
PH27244304,PN20785780,Customer 1830,Individual,user1830@example.com,555-4921,224 Oak St,Chicago,TX,76310,2009-10-30,414
PH53924941,PN87914013,Customer 1831,Individual,user1831@example.com,555-8245,538 Oak St,Dallas,IL,76106,2008-07-29,631
PH98866122,PN78844588,Customer 1832,Business,user1832@example.com,555-8024,933 Oak St,Seattle,CA,76444,2018-08-02,869
PH99154553,PN67309257,Customer 1833,Business,user1833@example.com,555-4177,595 Oak St,Boston,IL,77511,1985-07-07,342
PH53105754,PN25948125,Customer 1834,Individual,user1834@example.com,555-6826,228 Oak St,Miami,TX,78471,1955-10-05,551
PH57968847,PN73011705,Customer 1835,Business,user1835@example.com,555-4077,937 Oak St,Boston,IL,78698,1974-11-22,802
PH47236688,PN06789323,Customer 1836,Business,user1836@example.com,555-6816,760 Oak St,Dallas,FL,77605,1965-10-16,356
PH29559374,PN59813385,Customer 1837,Business,user1837@example.com,555-3774,896 Oak St,Boston,CA,75662,1957-11-14,351
PH61359477,PN19495670,Customer 1838,Individual,user1838@example.com,555-5350,580 Oak St,Boston,MA,77154,1982-03-17,810
PH02204740,PN81968320,Customer 1839,Individual,user1839@example.com,555-8918,244 Oak St,Austin,FL,75610,2020-08-01,732
PH45945209,PN16049795,Customer 1840,Individual,user1840@example.com,555-4250,649 Oak St,Boston,FL,75827,1951-09-17,702
PH62910172,PN44302450,Customer 1841,Business,user1841@example.com,555-4079,110 Oak St,Miami,TX,75590,2006-08-06,504
PH58068246,PN91789190,Customer 1842,Business,user1842@example.com,555-1847,884 Oak St,Miami,WA,76115,2014-08-14,879
PH64638379,PN17583688,Customer 1843,Individual,user1843@example.com,555-5093,986 Oak St,Seattle,CA,75906,1954-07-14,704
PH56298616,PN33152393,Customer 1844,Individual,user1844@example.com,555-8122,152 Oak St,Chicago,CA,78878,1972-12-06,452
PH08856842,PN61249400,Customer 1845,Business,user1845@example.com,555-6081,930 Oak St,Seattle,IL,76286,1973-08-09,522
PH23806546,PN62951907,Customer 1846,Business,user1846@example.com,555-7827,294 Oak St,San Jose,CA,77225,1974-09-30,653
PH34531903,PN42755276,Customer 1847,Business,user1847@example.com,555-9877,952 Oak St,Miami,IL,77047,1974-10-19,625
PH76735379,PN22957531,Customer 1848,Business,user1848@example.com,555-4344,110 Oak St,Miami,CA,76453,1950-06-16,527
PH02817235,PN54555061,Customer 1849,Business,user1849@example.com,555-9208,528 Oak St,Austin,TX,75802,1973-05-31,625
PH73107505,PN79342962,Customer 1850,Individual,user1850@example.com,555-4668,835 Oak St,San Jose,NY,78927,1997-07-11,513
PH15837709,PN11676189,Customer 1851,Individual,user1851@example.com,555-7578,967 Oak St,San Jose,MA,75197,1962-11-11,550
PH23999018,PN74118307,Customer 1852,Business,user1852@example.com,555-5169,316 Oak St,Boston,WA,79896,1982-05-31,317
PH93625377,PN07605703,Customer 1853,Business,user1853@example.com,555-9151,990 Oak St,Boston,CA,78020,1973-12-25,865
PH63268696,PN45012726,Customer 1854,Business,user1854@example.com,555-3719,360 Oak St,Miami,WA,78347,1970-11-18,732
PH49420662,PN16065684,Customer 1855,Individual,user1855@example.com,555-8429,525 Oak St,Miami,CA,77598,1987-12-30,882
PH71988825,PN75786164,Customer 1856,Business,user1856@example.com,555-3252,461 Oak St,Chicago,NY,75208,2021-11-27,791
PH22042916,PN35908134,Customer 1857,Individual,user1857@example.com,555-6634,792 Oak St,San Jose,WA,75543,1986-06-12,686
PH68999828,PN71918936,Customer 1858,Business,user1858@example.com,555-2676,291 Oak St,Seattle,TX,75311,2018-02-22,469
PH79559237,PN17593758,Customer 1859,Individual,user1859@example.com,555-9889,735 Oak St,Boston,TX,76604,1996-12-05,529
PH44342485,PN07209935,Customer 1860,Individual,user1860@example.com,555-7320,865 Oak St,Boston,NY,78868,1979-01-12,854
PH95262924,PN01558703,Customer 1861,Individual,user1861@example.com,555-5717,250 Oak St,Boston,CA,78542,2011-05-13,490
PH25839490,PN07908904,Customer 1862,Individual,user1862@example.com,555-1117,785 Oak St,Chicago,FL,78236,1996-06-20,654
PH71833411,PN52836111,Customer 1863,Individual,user1863@example.com,555-1696,399 Oak St,Boston,TX,79537,1951-04-11,551
PH57823085,PN92745996,Customer 1864,Business,user1864@example.com,555-3894,523 Oak St,Boston,CA,79144,1954-05-01,479
PH15002456,PN77928214,Customer 1865,Business,user1865@example.com,555-1906,646 Oak St,Austin,NY,78310,1958-12-14,858
PH89425736,PN07237685,Customer 1866,Business,user1866@example.com,555-9744,177 Oak St,Boston,CA,75898,1997-06-20,707
PH97262533,PN75617387,Customer 1867,Individual,user1867@example.com,555-8268,240 Oak St,Chicago,CA,76710,2005-12-26,890
PH91192553,PN65896479,Customer 1868,Business,user1868@example.com,555-8225,187 Oak St,Chicago,FL,78038,1957-04-07,740
PH32747479,PN43480616,Customer 1869,Business,user1869@example.com,555-8514,107 Oak St,Dallas,MA,76619,2011-07-08,892
PH20462831,PN58283302,Customer 1870,Business,user1870@example.com,555-1419,432 Oak St,Boston,TX,77805,1957-05-17,603
PH20396618,PN72065687,Customer 1871,Individual,user1871@example.com,555-1568,979 Oak St,Miami,FL,75965,2014-09-23,730
PH06572409,PN18040157,Customer 1872,Business,user1872@example.com,555-4602,757 Oak St,Miami,NY,77621,2021-02-21,517
PH52658520,PN69260743,Customer 1873,Business,user1873@example.com,555-6935,204 Oak St,Miami,IL,76040,1971-04-20,348
PH70400646,PN95450787,Customer 1874,Business,user1874@example.com,555-5803,850 Oak St,Miami,FL,77581,1977-09-11,376
PH80446423,PN91001028,Customer 1875,Business,user1875@example.com,555-7948,687 Oak St,Miami,WA,76964,1973-07-08,886
PH42499146,PN52245709,Customer 1876,Individual,user1876@example.com,555-9266,281 Oak St,Austin,WA,77299,1993-01-02,743
PH40261396,PN56535864,Customer 1877,Business,user1877@example.com,555-6568,951 Oak St,Boston,CA,79880,1960-10-24,412
PH39974067,PN01915342,Customer 1878,Individual,user1878@example.com,555-4755,938 Oak St,San Jose,WA,78992,1962-03-17,376
PH36530891,PN98050728,Customer 1879,Individual,user1879@example.com,555-2605,601 Oak St,Boston,WA,78393,1965-01-23,415
PH84132827,PN28868519,Customer 1880,Business,user1880@example.com,555-3441,487 Oak St,Chicago,WA,76941,2012-08-27,612
PH17661714,PN58286183,Customer 1881,Individual,user1881@example.com,555-5796,883 Oak St,Chicago,WA,78150,1998-09-14,465
PH51179791,PN86846934,Customer 1882,Business,user1882@example.com,555-4786,193 Oak St,Chicago,NY,79570,1957-12-05,838
PH03317655,PN63277889,Customer 1883,Individual,user1883@example.com,555-9469,480 Oak St,Seattle,NY,77776,1968-02-21,485
PH67551149,PN38646839,Customer 1884,Individual,user1884@example.com,555-2955,211 Oak St,Boston,IL,79079,1971-04-20,629
PH07999115,PN99350815,Customer 1885,Individual,user1885@example.com,555-6731,205 Oak St,San Jose,WA,75199,1974-03-11,623
PH90449295,PN79832148,Customer 1886,Individual,user1886@example.com,555-2475,743 Oak St,Dallas,TX,77692,1981-01-26,445
PH72415982,PN14461827,Customer 1887,Business,user1887@example.com,555-3847,341 Oak St,Dallas,IL,78464,2010-09-03,863
PH03715443,PN45212463,Customer 1888,Individual,user1888@example.com,555-7079,422 Oak St,Boston,MA,77649,1968-10-23,620
PH16090360,PN67908379,Customer 1889,Business,user1889@example.com,555-9740,430 Oak St,Austin,MA,78447,2013-01-01,763
PH96141617,PN85623978,Customer 1890,Individual,user1890@example.com,555-6119,787 Oak St,Boston,WA,79474,1987-11-20,683
PH32233016,PN98641567,Customer 1891,Business,user1891@example.com,555-7652,543 Oak St,Miami,CA,75360,1988-05-17,539
PH48182270,PN32337987,Customer 1892,Business,user1892@example.com,555-1948,517 Oak St,Dallas,CA,79734,2007-02-01,765
PH60109692,PN52494348,Customer 1893,Business,user1893@example.com,555-8371,579 Oak St,Dallas,CA,78180,2012-12-29,863
PH65533949,PN94145914,Customer 1894,Individual,user1894@example.com,555-5165,822 Oak St,Dallas,NY,79043,2010-09-20,367
PH98349781,PN34078669,Customer 1895,Business,user1895@example.com,555-3401,359 Oak St,Boston,MA,76563,1972-09-02,533
PH80128492,PN20084103,Customer 1896,Individual,user1896@example.com,555-1154,764 Oak St,San Jose,NY,77183,2023-03-06,667
PH54488410,PN96662459,Customer 1897,Individual,user1897@example.com,555-3163,323 Oak St,Dallas,TX,75146,2004-11-02,466
PH95757524,PN14574907,Customer 1898,Business,user1898@example.com,555-1228,245 Oak St,Chicago,NY,79468,1965-04-03,300
PH93872564,PN77934352,Customer 1899,Individual,user1899@example.com,555-7965,432 Oak St,San Jose,IL,76256,2015-04-21,513
PH37084507,PN75122975,Customer 1900,Business,user1900@example.com,555-5798,918 Oak St,San Jose,WA,77851,1973-02-07,584
PH89625276,PN57204457,Customer 1901,Individual,user1901@example.com,555-2139,834 Oak St,Austin,WA,79361,1970-08-17,651
